brand,video_id,video_title,channel,published_at,view_count,comment_count,text,flagged_signals,type
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,"I've heard that it matters what type of pine is important because white pine is good, others may be toxic. Not 100% sure, but if I were to make it, I would definitely research prior to ingesting.",,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,Least convincing “not bad” I’ve ever heard,,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,Pine needles are full of vitamin C,,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,"I learned it from someone YouTuber did this too, she said her grandma in Canada taught her how to make a soda drink with just pine needles leaf. Now i learned even more. Thanks you!",,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,"I love the fact that you reply to almost all the comments, its kinda rare",love,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,I’ve made this before with my husband and it’s our favorite fun drink 😆,,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,"ohhhh i wanna try that, glad i saw this",,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,The fake raccoon though,,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,I fw this dude heavily.,,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,"Back in the American revolution, conscripts were typically rationed beer or even malt (to make beer) as part of their total food supply. This even accounted towards horses, as horses were given a type of malted drink to eat as a food supplement. 

However, back then hops weren't really a thing then. Or maybe to the higher-class folk it was, but not to soldiers. Soldiers would make something called Gruet when times got rough, and it usually involved harvesting the juniper leaves and pine leaves from the surrounding forest, add malt, water and molasses/sugar. 

They would keep that concoction in a sort of rotational way where soldiers would consistently have a batch of gruet in the making. In that movie ""The Patriot"", in the dark night scene in the beginning of the movie, the soldiers in the background are concocting a batch of gruet. 

I used to have the manifest for the ration distribution from the late 1700s, but have since lost it due to some data transferring issues, although information about it is online. 

I LOVE learning about what soldiers did to cook for themselves. Even towards the end of the American Revolution, the colonists would raid English supply lines, and take the rations. It showed they were in such disarray in the winter times...

Many soldiers lost their lives to malnutrition alone in many of those wars back then. It was recipes like this that actually kept soldiers going in times of dismay.",love|sugar,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,Thats COOL your stuff are cool,,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,Pine soda are super good when you sick. My grandma was giving that too me when i was feeling nauseous,,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,Me and my cousin used to camp in the woods behind his house. Pine needle tea was a great way to wake up.,,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,안녕하세요 선생님 대한민국 음료중 솔의눈 이란 음료가 있습니다.,,comment
Forager Project,PP2MN7Av_wU,Making PINE NEEDLE SODA,HowTo Outdoors,2025-06-27T17:01:30Z,20079965,4069,Making PINE NEEDLE SODA,,video_title
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,“Gently”,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,The third one was freaky 😭,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,Most wild animals are immune to poisonous mushrooms,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,"The jelly on orange one is a witch's butter mushroom. If u wanna learn about mushrooms, search mushroom hunting.",,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,Wdym hard?..,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,So gentle 😅,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,The man:taaaassssttttyyyy the mushroom:yeah I'm used to this😐,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,"I didn’t like, but no, I won’t find one the hard way cause I don’t even like mushrooms😂",,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,Seconds mushroom tho. Poor matsutake,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,"Those spore clouds remind me of  ""The Last Of Us""",,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,"my teacher says ""don't touch the mushrooms""😭😰",,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,Milky luiquid caught me off guard😂,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,Wild animals can eat poisonous mushrooms just like how we can eat chocolate but dogs can’t,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,Bro almost ate a poisonous mushroom ☠️🍄,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,I know about mushrooms and I got so scared when he was about to bite the first one that’s poison and you can halusnate from it,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,The first one is an amanita muscaria. It’s the stereotypical white spotted res mushroom.,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,The first mushroom is cartoon ahh like that gave me ao many memories🍄,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,I’ve never seen a mushroom that big before,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,Ooooooooooon😮😮😮😮😨😨😨😰😰😰😰,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,Im sat  outside so i better like 😂😂😂,,comment
Forager Project,Wd4pyweRlos,Why He Taps Mushrooms Before Picking Them 🍄,Mumucho,2025-07-27T12:00:54Z,5686770,325,Why He Taps Mushrooms Before Picking Them 🍄,,video_title
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,"Fresh out rehab and this is the first video YouTube recommend, Lord give me strength!!!

UPDATE: I'm still going strong, I've not relapse I've learnt my lesson the hard way, i was also able to attend a social gathering without drinking i also won't deactivate comments or try to run from my problem I'm facing it like a G, i asked god for strength and thats what he gave me,an abundance of support strangers rooting for me,telling me i got this and guys please look in the eyes of your favorite nurses and Dr it never lies you never know who's struggling anyway still on the road to recovery,stay sober guys it ain't worth it❤.",,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,We Mexicans do something like this with pineapple it's called Tepache it's sooo good!!,,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,Homemade *anything* is ALWAYS BETTER,,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,"Sistaaaaa. Now you’ve gone and started something!! Amazon better have everything I need, ‘ cause I’m on a mission! Thanks for sharing!",amazon,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,I’m gonna make my own wine. That’s my new hobby now. I used to make soap.😂😂,,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,"My Grandaddy taught me too!!! He made his in jugs, and stored in mason jars, under his bed!!😂Yep, I was being nosey 😅",,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,I made some pear wine. After straining I put up to rest in the back of a closet. I forgot about it for months probably about 8 . When I cracked the bottle . That wine had me and my block turnt.,,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,"Lmaoo shid we all human sis lol. We all got shit in our freezers that’s been sitting for months or years 🤣🤣🤣🤣. Glad there people still like u , who keeps it real",,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,My granddaddy used to make wine.....he would put a huge balloon over the top of the container and when it's in process it would blow so big and when it deflated on it's own...it was ready....lol dry as heck but it was gooooood...SIP Granddaddy ❤️‍🩹🫶🏾🤞🏾🥰,,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,My great grandfather planted a concord grape vine in the backyard of my great grandparent’s house and he would make wine from the grapes it produced in the summer time. The house is still in my family and the vine still produces grapes every season 😌,,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,The fruit can be blended down for a fruit cake or ice cubes for punch.,,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,The jug with the fruit looks so pretty and delicious ❤,,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,"I make mines like that too, difference is I don't add yeast, just fruit. Let it sit for 10 days, strain through a cheese cloth and add sugar and let it sit 10  more days and strain, taste if its still not sweet enough add more sugar for the last time. Let it sit and work. Its the best wine ever, my favorite to make is grape, white & red and peach wines.  I'm going to try it with the yeast and the other  mixed fruits. Thanks, for that great idea!",best|sugar,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,Fellow winemaker here!🙋🏽‍♀️ Sooo good and inexpensive. And don’t underestimate the tipsy😂 cause it can get you bent😩 Enjoy! This looks yum!❤,expensive,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,"Blessed are you Lord, King of the universe, who brings out the fuit of the vine, and gladdens the heart of man with wine ❤",,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,If you want your final product a bit clearer let the rest of the micro debris settle a couple more days and siphon again if you want to! I do this with my tinctures 💯,,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,Thank you for introducing me to my new hobby and i love your dresses in this video!,love,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,I'm from Alabama. We Used bread sugarcane  and water..😊... I know that was good......No more liquor sto.,sugar,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,"Yeah, my husband used to do wine inside San Quentin",,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,Peach cranberry wine sounds good.😇,,comment
Forager Project,QJP_gaXFVAw,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,Edie-Marie ,2025-07-03T22:51:11Z,1875440,1974,HOMEMADE WINE  🍇 | 7 DAYS START TO SIP!,,video_title
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,It's very nutritious. Rich in iron. I drank it as a child. It can be mixed into milk and shakes. It's sold in the supermarkets here in Jamaica. Very comforting and sleep inducing. 🎉🎉🎉,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,"As children that was our honey.. Real honey was expensive.
I loved it.",love|expensive,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,She looks like a farmer I'd like to farm with.,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,"When I was young, I used to give this to our cows. I always thought it was something delicate for them and kind of felt happy when they ate all.",,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,As a kid on the farm years ago my dad aleays insisted on putting black strap molasses on our dairy cows feed. They were all healthy and gave an abundace of rich creamy milk.,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,Farmer’s daughter ❤,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,"My dad raised his cattle with molasses, they loved it and were happier.",love,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,"Those cows are very beautiful,well taken care of 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾",,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,Mix it with lime or lemon juice to get rid of colds quickly.... You just need a spoonful of the mixture per day,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,That girl deserves MISS WORLD 🌍,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,The sell molasses oats and grain mix at feed store called cobbmix.  It basically like a granola for cattle and horses.  Livestock loves it.  Turkeys cleannup the rest and ive seen even the ranch dogs munching on it.,love,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,"The stomachs of cows and other ruminants work on fermentation. Sometimes grass and other feeds cannot be fermented quickly enough if there is a lack of sugar or if the feed is dry; reducing the nutrient absorption of the cows. Give them some molasses (sugars) and the bacteria can start multiplying easily, which in turn eases the breakdown of those heavy cellulose compounds!",sugar,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,My great grandma said they're gonna get diabetes 😂😂😂,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,Who is lil Ms cowgirl at the beginning?,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,That first young lady in the video is FITTTTT. There's something to be said about people raised in farm life🙏🏾,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,It is eaten in many countries as a sweetener,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,"Sorghum, better known as milo here in the south, is what we use to make molasses. Some farmers mix some with corn fodder, grain, and hay to make a slightly more robust feed for wintertime.",,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,The young lady pouring the Molasses looks amazing,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,"I can’t stand molasses. But my grass, trees and bushes LOVE it. I set a gallon in hot water to make it easier to pour. Then I mix a half gallon with 4 gallons of warm water and get to spraying",love,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,Dang shorty got that cake,,comment
Forager Project,5M6TzICNPcw,Why Farmers Feed Molasses to Cows,CuriouCity,2025-02-27T10:51:37Z,8644920,1727,Why Farmers Feed Molasses to Cows,,video_title
Silk,NQm2gw4bGRc,$300 vs $90 Silk? Eberjey vs Quince Honest Review,stylebymb,2025-11-17T17:49:05Z,1097,4,"I’m so glad you tried their silk! I love it! Last week I thrifted a Tara Sarrtoria kimono that you can buy on their website currently for $298, I paid $5!! It’s also silk and it is washable, mulberry just like quince. So Merry Christmas to me lol!! It has no snags or anything and none of my quince has had any either. 
I have the quince piece you reviewed in wine tasting, but I think it had a different name when I purchased it. I’d like to get the navy and aqua/Pearl colors as well. I have the long skirt in the same color you chose here. The one thing I wish is that they would broaden the color range. An emerald and light pink would be high on my wish list!",love,comment
Silk,NQm2gw4bGRc,$300 vs $90 Silk? Eberjey vs Quince Honest Review,stylebymb,2025-11-17T17:49:05Z,1097,4,"Thank you for the silk comparison. I've debated getting  washable silk blouses from Quince, your review settles that question. I have found results to be the same when comparing Quince Mongolian cashmere sweaters with equivalent sweaters at 2-3x their price. Consequently I now have 3 of their sweaters and one vest.",,comment
Silk,NQm2gw4bGRc,$300 vs $90 Silk? Eberjey vs Quince Honest Review,stylebymb,2025-11-17T17:49:05Z,1097,4,$300 vs $90 Silk? Eberjey vs Quince Honest Review,,video_title
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,"And don’t forget to clean your hair tools! Brushes, combs, even the flat iron!!!! There is build up on those items as well!",,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,and the most important thing is make sure you get a GOOD blow dry before the silk press,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,Detox and clarifying shampoos are golden!!!,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,The bone straight cut is it ! 🫶🏼,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,"My never fails Silk press routine
-Wash with a good clarifying/detoxing shampoo
-Go in with a MOISTURIZING hair masque or deep conditioner
-Wash AGAIN after deep conditioning 

Blow drying
-Apply heat protectant (try to find one that’s very light in the hair) 
-Apply anti humidity/anti frizz products 
(My favorites are:Paul Mitchell skinny serum, bio silk, kenra 5 and 19, and Amika the wizard)
- Blow dry in small sections making sure to get the hair as straight as possible before moving on. 
WAIT at least 2 hours before straightening

When straightening apply a little more serum or anti humidity product to the hair. Use high heat (don’t be afraid) and small sections. When done wrapping the hair does wonders 
The key to a good silk press is clean moisturized hair !!",,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,That silk press looks so beautiful.,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,Your natural hair is really nice. It's like curly perm. Did a good job on silk press. So effortless!,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,Love it! The fact you have a whole shirt on it's so respectable,love,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,"Done all of that, I was out for and hr and poof 😂😂😂😭😭😭",,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,I love love love your natural hair it’s beautiful 😍,love,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,"That’s why I went back to a relaxer, my silk press never lasted",,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,I can never  get it right 😭 I want the salon at home,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,Im tryna get my hair like this,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,"Love the vid, but can you do a nail vid?",love,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,Im following every step! You are the best!!!! I dont use but 6 squirts of oils and spray the heat protector good. ❤,best,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,"Question: Are you using the unbrush during the washing part of this video? If so do you like it? I've been thinking of buying one. I do use a wet brush though. Also using smaller sections while flat ironing really did help my silk press look better. Btw, that bob cut looks so cute on you.",,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,❤❤❤❤❤❤,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,Looks so nice ❤,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,❤,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,Good job!,,comment
Silk,col0jEzbLIM,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,DestinyLashaeMakeup,2025-06-14T17:46:02Z,330974,91,YOUR SILK PRESS SUCKS! #naturalhair #silkpress,,video_title
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,Tbh I ended up doing most fetch quests passively as part of runbacks. Few times I actually had to go out and farm an enemy,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,The fetch quest criticism is very fair. Didn't feel like the Hk series needed that tbh,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,I like the fetch quests for when I need to cool off from a boss for a sec tbh.,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,Only thing I’ll say. Hollow knight also had fetch quests they just weren’t labeled formally as quests.,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,A rare video where IGN has a fair rating and gives valid criticism. Keep up the good work.,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,"Honestly, all very valid things that are reasonable to keep it from a 10.",,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,I like these videos giving more context around a review.,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,"Fair play. I can see the crest system, and some of the tedious sidequests being valid criticisms. I'd also add the benches being so far from some difficult bosses  and some genuinely frustrating segments being other drawbacks too. I love the game in general though, even if it does occasionally kick me in the nuts.",love,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,Honestly all of these points were very valid.,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,"I loved the game, but ngl he made some good criticisms. My major criticism with the game was the reward system. Sometimes I would do some crazy exploring I would find a glowing item thinking its going to be something good to reward me for my troubles only to pick it up and its just another rosary bead😕 

Another criticism was that some runbacks to some bosses were just plain awful I don’t know what the play testers were smoking lol, and some bosses felt like they just had too much Hp so the fights kinda dragged.",love,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,The fetch quests I think is a very nice addition because it is meant to make farming less dependent on the best drop spots,best,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,the crests are like that for balancing,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,"Imo, the fetch quests made it actually feel like Hornet was a hunter, where you could track down the different enemies and then kill them (obviously the kill 10 enemies quests dont have tracking) and the ""easter eggs"" after completing certain fetch quests is fun",,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,"Honestly personally I never really get the dislike for fetch quests. I mean obviously it can be tedious in games, but I think in Silksong, it's a nice break between all the difficult enemies and bosses where you can take your mind off and do mindless tasks.",,comment
